Asset_Prices,C|L|5000|60|5,C|S|5500|60|5,P|L|5500|60|5,P|S|5000|60|5
4461.96,0.00,-0.00,5190.22,-2690.22
5276.26,1381.29,-0.00,1118.71,-0.00
6197.06,5985.29,-3485.29,0.00,-0.00
5520.21,2601.07,-101.07,0.00,-0.00
5283.93,1419.63,-0.00,1080.37,-0.00
5226.60,1132.98,-0.00,1367.02,-0.00
4675.76,0.00,-0.00,4121.19,-1621.19
4866.67,0.00,-0.00,3166.64,-666.64
5295.63,1478.15,-0.00,1021.85,-0.00
5205.20,1025.99,-0.00,1474.01,-0.00
5409.91,2049.57,-0.00,450.43,-0.00
5513.73,2568.66,-68.66,0.00,-0.00
5383.60,1917.99,-0.00,582.01,-0.00
5230.75,1153.77,-0.00,1346.23,-0.00
5101.32,506.62,-0.00,1993.38,-0.00
4959.64,0.00,-0.00,2701.82,-201.82
4764.23,0.00,-0.00,3678.85,-1178.85
5441.27,2206.36,-0.00,293.64,-0.00
5235.73,1178.66,-0.00,1321.34,-0.00
5329.66,1648.29,-0.00,851.71,-0.00
4765.04,0.00,-0.00,3674.79,-1174.79
5229.01,1145.07,-0.00,1354.93,-0.00
5711.84,3559.22,-1059.22,0.00,-0.00
4494.96,0.00,-0.00,5025.20,-2525.20
4866.53,0.00,-0.00,3167.33,-667.33
4735.96,0.00,-0.00,3820.20,-1320.20
5472.10,2360.48,-0.00,139.52,-0.00
4890.20,0.00,-0.00,3049.02,-549.02
4751.23,0.00,-0.00,3743.87,-1243.87
4484.78,0.00,-0.00,5076.09,-2576.09
4629.76,0.00,-0.00,4351.21,-1851.21
4797.42,0.00,-0.00,3512.92,-1012.92
4950.43,0.00,-0.00,2747.84,-247.84
4973.37,0.00,-0.00,2633.16,-133.16
4676.53,0.00,-0.00,4117.33,-1617.33
4828.53,0.00,-0.00,3357.36,-857.36
5084.61,423.05,-0.00,2076.95,-0.00
5263.09,1315.47,-0.00,1184.53,-0.00
4631.93,0.00,-0.00,4340.33,-1840.33
4551.54,0.00,-0.00,4742.32,-2242.32
4704.32,0.00,-0.00,3978.40,-1478.40
5380.02,1900.08,-0.00,599.92,-0.00
4655.44,0.00,-0.00,4222.81,-1722.81
4447.82,0.00,-0.00,5260.89,-2760.89
4774.87,0.00,-0.00,3625.67,-1125.67
5139.61,698.06,-0.00,1801.94,-0.00
5128.12,640.58,-0.00,1859.42,-0.00
5327.57,1637.85,-0.00,862.15,-0.00
5238.14,1190.68,-0.00,1309.32,-0.00
3733.44,0.00,-0.00,8832.78,-6332.78
4850.72,0.00,-0.00,3246.41,-746.41
4644.06,0.00,-0.00,4279.69,-1779.69
5188.05,940.25,-0.00,1559.75,-0.00
4544.51,0.00,-0.00,4777.43,-2277.43
5051.66,258.28,-0.00,2241.72,-0.00
5191.73,958.66,-0.00,1541.34,-0.00
4459.55,0.00,-0.00,5202.26,-2702.26
4942.00,0.00,-0.00,2790.02,-290.02
5717.38,3586.88,-1086.88,0.00,-0.00
4981.31,0.00,-0.00,2593.45,-93.45
5621.84,3109.20,-609.20,0.00,-0.00
4850.22,0.00,-0.00,3248.91,-748.91
4988.05,0.00,-0.00,2559.76,-59.76
5065.21,326.04,-0.00,2173.96,-0.00
5464.58,2322.88,-0.00,177.12,-0.00
5100.23,501.17,-0.00,1998.83,-0.00
5244.55,1222.73,-0.00,1277.27,-0.00
5047.80,238.99,-0.00,2261.01,-0.00
5578.39,2891.97,-391.97,0.00,-0.00
5173.29,866.45,-0.00,1633.55,-0.00
4641.77,0.00,-0.00,4291.15,-1791.15
4629.23,0.00,-0.00,4353.84,-1853.84
4664.68,0.00,-0.00,4176.58,-1676.58
5125.90,629.48,-0.00,1870.52,-0.00
4333.32,0.00,-0.00,5833.42,-3333.42
4811.56,0.00,-0.00,3442.19,-942.19
5606.76,3033.79,-533.79,0.00,-0.00
4748.61,0.00,-0.00,3756.95,-1256.95
4882.83,0.00,-0.00,3085.86,-585.86
5359.13,1795.64,-0.00,704.36,-0.00
5287.92,1439.62,-0.00,1060.38,-0.00
4997.79,0.00,-0.00,2511.04,-11.04
4549.58,0.00,-0.00,4752.08,-2252.08
4816.01,0.00,-0.00,3419.96,-919.96
5840.12,4200.61,-1700.61,0.00,-0.00
5261.36,1306.79,-0.00,1193.21,-0.00
5004.01,20.04,-0.00,2479.96,-0.00
4728.04,0.00,-0.00,3859.78,-1359.78
5583.09,2915.47,-415.47,0.00,-0.00
5693.32,3466.61,-966.61,0.00,-0.00
5595.17,2975.83,-475.83,0.00,-0.00
5783.51,3917.55,-1417.55,0.00,-0.00
5237.92,1189.62,-0.00,1310.38,-0.00
4871.70,0.00,-0.00,3141.49,-641.49
5074.87,374.33,-0.00,2125.67,-0.00
5472.82,2364.08,-0.00,135.92,-0.00
4986.18,0.00,-0.00,2569.09,-69.09
5047.35,236.74,-0.00,2263.26,-0.00
5715.98,3579.91,-1079.91,0.00,-0.00
5120.47,602.36,-0.00,1897.64,-0.00
4414.10,0.00,-0.00,5429.48,-2929.48
4541.56,0.00,-0.00,4792.20,-2292.20
4294.03,0.00,-0.00,6029.87,-3529.87
4755.18,0.00,-0.00,3724.08,-1224.08
5584.59,2922.96,-422.96,0.00,-0.00
5293.43,1467.13,-0.00,1032.87,-0.00
5753.94,3769.69,-1269.69,0.00,-0.00
4870.21,0.00,-0.00,3148.97,-648.97
5342.62,1713.08,-0.00,786.92,-0.00
5305.37,1526.83,-0.00,973.17,-0.00
5372.22,1861.12,-0.00,638.88,-0.00
4919.92,0.00,-0.00,2900.41,-400.41
5134.47,672.36,-0.00,1827.64,-0.00
4760.52,0.00,-0.00,3697.40,-1197.40
4638.28,0.00,-0.00,4308.58,-1808.58
4882.88,0.00,-0.00,3085.60,-585.60
4456.57,0.00,-0.00,5217.17,-2717.17
4931.87,0.00,-0.00,2840.65,-340.65
4512.99,0.00,-0.00,4935.05,-2435.05
5767.46,3837.29,-1337.29,0.00,-0.00
5011.46,57.28,-0.00,2442.72,-0.00
5829.48,4147.41,-1647.41,0.00,-0.00
4955.26,0.00,-0.00,2723.68,-223.68
5351.87,1759.36,-0.00,740.64,-0.00
4759.37,0.00,-0.00,3703.17,-1203.17
5121.35,606.75,-0.00,1893.25,-0.00
4985.77,0.00,-0.00,2571.14,-71.14
5072.28,361.38,-0.00,2138.62,-0.00
4800.64,0.00,-0.00,3496.82,-996.82
5260.98,1304.89,-0.00,1195.11,-0.00
5502.97,2514.84,-14.84,0.00,-0.00
4633.64,0.00,-0.00,4331.79,-1831.79
4806.85,0.00,-0.00,3465.75,-965.75
4532.90,0.00,-0.00,4835.48,-2335.48
4729.25,0.00,-0.00,3853.75,-1353.75
5785.19,3925.95,-1425.95,0.00,-0.00
4980.59,0.00,-0.00,2597.06,-97.06
4498.75,0.00,-0.00,5006.26,-2506.26
5885.26,4426.29,-1926.29,0.00,-0.00
5261.73,1308.65,-0.00,1191.35,-0.00
4669.25,0.00,-0.00,4153.73,-1653.73
5078.44,392.22,-0.00,2107.78,-0.00
5685.92,3429.62,-929.62,0.00,-0.00
5641.14,3205.71,-705.71,0.00,-0.00
5166.64,833.19,-0.00,1666.81,-0.00
5672.26,3361.29,-861.29,0.00,-0.00
5594.45,2972.23,-472.23,0.00,-0.00
5413.33,2066.65,-0.00,433.35,-0.00
4446.84,0.00,-0.00,5265.79,-2765.79
4794.96,0.00,-0.00,3525.21,-1025.21
5670.16,3350.80,-850.80,0.00,-0.00
4990.26,0.00,-0.00,2548.69,-48.69
5417.35,2086.74,-0.00,413.26,-0.00
5998.70,4993.49,-2493.49,0.00,-0.00
4769.73,0.00,-0.00,3651.33,-1151.33
5130.32,651.60,-0.00,1848.40,-0.00
4766.64,0.00,-0.00,3666.82,-1166.82
5077.35,386.75,-0.00,2113.25,-0.00
4707.10,0.00,-0.00,3964.50,-1464.50
5233.79,1168.94,-0.00,1331.06,-0.00
4771.21,0.00,-0.00,3643.94,-1143.94
4835.82,0.00,-0.00,3320.89,-820.89
5135.47,677.37,-0.00,1822.63,-0.00
5447.70,2238.50,-0.00,261.50,-0.00
4799.72,0.00,-0.00,3501.40,-1001.40
5625.95,3129.76,-629.76,0.00,-0.00
4736.40,0.00,-0.00,3818.02,-1318.02
5268.73,1343.65,-0.00,1156.35,-0.00
4697.49,0.00,-0.00,4012.55,-1512.55
6113.95,5569.73,-3069.73,0.00,-0.00
4382.74,0.00,-0.00,5586.32,-3086.32
5002.47,12.33,-0.00,2487.67,-0.00
5083.80,418.98,-0.00,2081.02,-0.00
4615.17,0.00,-0.00,4424.17,-1924.17
5559.01,2795.04,-295.04,0.00,-0.00
5171.83,859.14,-0.00,1640.86,-0.00
4743.33,0.00,-0.00,3783.33,-1283.33
5322.55,1612.75,-0.00,887.25,-0.00
4820.50,0.00,-0.00,3397.50,-897.50
5255.91,1279.54,-0.00,1220.46,-0.00
4475.38,0.00,-0.00,5123.10,-2623.10
5182.96,914.81,-0.00,1585.19,-0.00
4956.35,0.00,-0.00,2718.26,-218.26
5734.97,3674.86,-1174.86,0.00,-0.00
5013.18,65.88,-0.00,2434.12,-0.00
4738.26,0.00,-0.00,3808.72,-1308.72
5312.16,1560.82,-0.00,939.18,-0.00
4447.20,0.00,-0.00,5263.98,-2763.98
5040.82,204.09,-0.00,2295.91,-0.00
5844.82,4224.12,-1724.12,0.00,-0.00
5462.23,2311.17,-0.00,188.83,-0.00
6061.08,5305.41,-2805.41,0.00,-0.00
4464.47,0.00,-0.00,5177.66,-2677.66
4818.99,0.00,-0.00,3405.07,-905.07
4583.38,0.00,-0.00,4583.10,-2083.10
4782.41,0.00,-0.00,3587.95,-1087.95
4652.43,0.00,-0.00,4237.84,-1737.84
5041.41,207.07,-0.00,2292.93,-0.00
4972.81,0.00,-0.00,2635.97,-135.97
4704.64,0.00,-0.00,3976.79,-1476.79
4870.65,0.00,-0.00,3146.73,-646.73
5543.66,2718.30,-218.30,0.00,-0.00
5189.73,948.66,-0.00,1551.34,-0.00
5216.13,1080.64,-0.00,1419.36,-0.00
4854.92,0.00,-0.00,3225.41,-725.41
5038.54,192.70,-0.00,2307.30,-0.00
4590.61,0.00,-0.00,4546.97,-2046.97
5119.16,595.82,-0.00,1904.18,-0.00
4930.20,0.00,-0.00,2848.98,-348.98
4625.82,0.00,-0.00,4370.89,-1870.89
4369.56,0.00,-0.00,5652.18,-3152.18
5291.65,1458.26,-0.00,1041.74,-0.00
6086.37,5431.87,-2931.87,0.00,-0.00
4783.23,0.00,-0.00,3583.85,-1083.85
5189.37,946.86,-0.00,1553.14,-0.00
4470.81,0.00,-0.00,5145.97,-2645.97
5087.03,435.15,-0.00,2064.85,-0.00
4546.95,0.00,-0.00,4765.26,-2265.26
5000.73,3.63,-0.00,2496.37,-0.00
5122.60,612.99,-0.00,1887.01,-0.00
4780.48,0.00,-0.00,3597.58,-1097.58
5464.38,2321.88,-0.00,178.12,-0.00
5381.93,1909.65,-0.00,590.35,-0.00
5369.49,1847.44,-0.00,652.56,-0.00
5124.31,621.53,-0.00,1878.47,-0.00
5186.01,930.06,-0.00,1569.94,-0.00
5151.44,757.19,-0.00,1742.81,-0.00
4744.31,0.00,-0.00,3778.44,-1278.44
4674.91,0.00,-0.00,4125.44,-1625.44
5613.93,3069.64,-569.64,0.00,-0.00
5550.29,2751.45,-251.45,0.00,-0.00
5249.05,1245.25,-0.00,1254.75,-0.00
4520.21,0.00,-0.00,4898.95,-2398.95
4492.22,0.00,-0.00,5038.90,-2538.90
4700.29,0.00,-0.00,3998.53,-1498.53
5200.09,1000.43,-0.00,1499.57,-0.00
5957.40,4786.98,-2286.98,0.00,-0.00
5078.92,394.59,-0.00,2105.41,-0.00
5269.25,1346.24,-0.00,1153.76,-0.00
5155.39,776.97,-0.00,1723.03,-0.00
4595.55,0.00,-0.00,4522.23,-2022.23
5229.34,1146.70,-0.00,1353.30,-0.00
5588.55,2942.76,-442.76,0.00,-0.00
5200.30,1001.51,-0.00,1498.49,-0.00
5383.07,1915.33,-0.00,584.67,-0.00
4352.31,0.00,-0.00,5738.47,-3238.47
5058.21,291.04,-0.00,2208.96,-0.00
5646.94,3234.72,-734.72,0.00,-0.00
5386.44,1932.18,-0.00,567.82,-0.00
4630.30,0.00,-0.00,4348.48,-1848.48
5016.00,80.01,-0.00,2419.99,-0.00
5871.71,4358.56,-1858.56,0.00,-0.00
4610.09,0.00,-0.00,4449.56,-1949.56
5267.63,1338.13,-0.00,1161.87,-0.00
5994.98,4974.88,-2474.88,0.00,-0.00
4639.06,0.00,-0.00,4304.69,-1804.69
4447.11,0.00,-0.00,5264.45,-2764.45
4526.30,0.00,-0.00,4868.48,-2368.48
5637.42,3187.10,-687.10,0.00,-0.00
5337.33,1686.64,-0.00,813.36,-0.00
4830.44,0.00,-0.00,3347.79,-847.79
5388.42,1942.08,-0.00,557.92,-0.00
5447.58,2237.91,-0.00,262.09,-0.00
5576.96,2884.79,-384.79,0.00,-0.00
5749.49,3747.43,-1247.43,0.00,-0.00
5330.97,1654.83,-0.00,845.17,-0.00
4450.37,0.00,-0.00,5248.14,-2748.14
4309.93,0.00,-0.00,5950.33,-3450.33
5094.79,473.97,-0.00,2026.03,-0.00
5490.97,2454.83,-0.00,45.17,-0.00
5781.13,3905.66,-1405.66,0.00,-0.00
4920.50,0.00,-0.00,2897.48,-397.48
4438.51,0.00,-0.00,5307.46,-2807.46
4764.58,0.00,-0.00,3677.10,-1177.10
4800.18,0.00,-0.00,3499.08,-999.08
5206.21,1031.06,-0.00,1468.94,-0.00
4930.56,0.00,-0.00,2847.21,-347.21
5490.85,2454.24,-0.00,45.76,-0.00
4852.85,0.00,-0.00,3235.75,-735.75
4629.87,0.00,-0.00,4350.63,-1850.63
5324.27,1621.36,-0.00,878.64,-0.00
5876.56,4382.79,-1882.79,0.00,-0.00
4869.54,0.00,-0.00,3152.32,-652.32
6272.98,6364.92,-3864.92,0.00,-0.00
5608.72,3043.60,-543.60,0.00,-0.00
4830.84,0.00,-0.00,3345.78,-845.78
5549.44,2747.21,-247.21,0.00,-0.00
4907.30,0.00,-0.00,2963.48,-463.48
4986.10,0.00,-0.00,2569.51,-69.51
4924.29,0.00,-0.00,2878.54,-378.54
4924.76,0.00,-0.00,2876.21,-376.21
4634.40,0.00,-0.00,4328.00,-1828.00
5721.11,3605.57,-1105.57,0.00,-0.00
4527.40,0.00,-0.00,4862.98,-2362.98
5269.88,1349.42,-0.00,1150.58,-0.00
4883.65,0.00,-0.00,3081.74,-581.74
4913.12,0.00,-0.00,2934.38,-434.38
5600.76,3003.78,-503.78,0.00,-0.00
4633.65,0.00,-0.00,4331.77,-1831.77
4951.80,0.00,-0.00,2740.98,-240.98
5779.72,3898.58,-1398.58,0.00,-0.00
4608.62,0.00,-0.00,4456.91,-1956.91
4368.48,0.00,-0.00,5657.58,-3157.58
4963.95,0.00,-0.00,2680.23,-180.23
5242.64,1213.18,-0.00,1286.82,-0.00
4993.86,0.00,-0.00,2530.68,-30.68
5091.31,456.56,-0.00,2043.44,-0.00
4817.87,0.00,-0.00,3410.66,-910.66
6016.06,5080.28,-2580.28,0.00,-0.00
4764.99,0.00,-0.00,3675.03,-1175.03
4760.57,0.00,-0.00,3697.15,-1197.15
4747.05,0.00,-0.00,3764.75,-1264.75
4864.19,0.00,-0.00,3179.04,-679.04
5484.93,2424.65,-0.00,75.35,-0.00
4570.03,0.00,-0.00,4649.85,-2149.85
4822.80,0.00,-0.00,3385.99,-885.99
5623.66,3118.32,-618.32,0.00,-0.00
5269.36,1346.80,-0.00,1153.20,-0.00
4609.96,0.00,-0.00,4450.20,-1950.20
4806.66,0.00,-0.00,3466.71,-966.71
5219.79,1098.96,-0.00,1401.04,-0.00
5369.70,1848.51,-0.00,651.49,-0.00
4846.00,0.00,-0.00,3270.00,-770.00
4624.06,0.00,-0.00,4379.69,-1879.69
5066.27,331.37,-0.00,2168.63,-0.00
4797.35,0.00,-0.00,3513.26,-1013.26
5063.82,319.11,-0.00,2180.89,-0.00
5074.16,370.78,-0.00,2129.22,-0.00
4570.22,0.00,-0.00,4648.92,-2148.92
5250.39,1251.97,-0.00,1248.03,-0.00
4651.78,0.00,-0.00,4241.08,-1741.08
4885.59,0.00,-0.00,3072.04,-572.04
5033.25,166.23,-0.00,2333.77,-0.00
5073.14,365.72,-0.00,2134.28,-0.00
5320.16,1600.82,-0.00,899.18,-0.00
5260.67,1303.36,-0.00,1196.64,-0.00
5837.96,4189.81,-1689.81,0.00,-0.00
5325.45,1627.27,-0.00,872.73,-0.00
4984.22,0.00,-0.00,2578.88,-78.88
4642.48,0.00,-0.00,4287.60,-1787.60
5824.45,4122.23,-1622.23,0.00,-0.00
4890.58,0.00,-0.00,3047.11,-547.11
5291.91,1459.53,-0.00,1040.47,-0.00
5370.68,1853.42,-0.00,646.58,-0.00
5308.36,1541.78,-0.00,958.22,-0.00
4222.01,0.00,-0.00,6389.97,-3889.97
4644.92,0.00,-0.00,4275.40,-1775.40
4815.57,0.00,-0.00,3422.16,-922.16
4527.59,0.00,-0.00,4862.06,-2362.06
4844.88,0.00,-0.00,3275.58,-775.58
5346.45,1732.27,-0.00,767.73,-0.00
5080.47,402.36,-0.00,2097.64,-0.00
4780.25,0.00,-0.00,3598.75,-1098.75
5579.06,2895.31,-395.31,0.00,-0.00
5015.90,79.50,-0.00,2420.50,-0.00
5473.53,2367.66,-0.00,132.34,-0.00
4385.04,0.00,-0.00,5574.82,-3074.82
5310.07,1550.33,-0.00,949.67,-0.00
4808.71,0.00,-0.00,3456.47,-956.47
5127.86,639.32,-0.00,1860.68,-0.00
5049.47,247.35,-0.00,2252.65,-0.00
4843.57,0.00,-0.00,3282.14,-782.14
4495.41,0.00,-0.00,5022.95,-2522.95
4852.07,0.00,-0.00,3239.66,-739.66
5147.98,739.88,-0.00,1760.12,-0.00
4887.81,0.00,-0.00,3060.93,-560.93
5350.16,1750.80,-0.00,749.20,-0.00
5110.68,553.38,-0.00,1946.62,-0.00
4916.35,0.00,-0.00,2918.27,-418.27
4374.71,0.00,-0.00,5626.47,-3126.47
5576.44,2882.22,-382.22,0.00,-0.00
5384.84,1924.18,-0.00,575.82,-0.00
5364.41,1822.07,-0.00,677.93,-0.00
5251.19,1255.95,-0.00,1244.05,-0.00
4550.53,0.00,-0.00,4747.33,-2247.33
5441.96,2209.78,-0.00,290.22,-0.00
5039.52,197.60,-0.00,2302.40,-0.00
5103.25,516.27,-0.00,1983.73,-0.00
5232.01,1160.07,-0.00,1339.93,-0.00
5807.22,4036.08,-1536.08,0.00,-0.00
4588.54,0.00,-0.00,4557.28,-2057.28
5070.57,352.85,-0.00,2147.15,-0.00
5330.44,1652.19,-0.00,847.81,-0.00
5184.05,920.26,-0.00,1579.74,-0.00
6202.94,6014.68,-3514.68,0.00,-0.00
4627.78,0.00,-0.00,4361.09,-1861.09
5250.97,1254.87,-0.00,1245.13,-0.00
5494.86,2474.28,-0.00,25.72,-0.00
4803.73,0.00,-0.00,3481.35,-981.35
5056.78,283.89,-0.00,2216.11,-0.00
4907.38,0.00,-0.00,2963.10,-463.10
4933.96,0.00,-0.00,2830.18,-330.18
5144.02,720.11,-0.00,1779.89,-0.00
5322.99,1614.95,-0.00,885.05,-0.00
4845.42,0.00,-0.00,3272.92,-772.92
4753.74,0.00,-0.00,3731.29,-1231.29
5091.62,458.12,-0.00,2041.88,-0.00
4941.18,0.00,-0.00,2794.09,-294.09
5129.77,648.87,-0.00,1851.13,-0.00
5322.09,1610.44,-0.00,889.56,-0.00
4785.34,0.00,-0.00,3573.30,-1073.30
5649.99,3249.94,-749.94,0.00,-0.00
5492.84,2464.18,-0.00,35.82,-0.00
5522.25,2611.23,-111.23,0.00,-0.00
5217.70,1088.49,-0.00,1411.51,-0.00
4896.30,0.00,-0.00,3018.51,-518.51
5657.32,3286.61,-786.61,0.00,-0.00
5492.89,2464.44,-0.00,35.56,-0.00
4771.34,0.00,-0.00,3643.29,-1143.29
5269.42,1347.11,-0.00,1152.89,-0.00
5468.94,2344.69,-0.00,155.31,-0.00
5249.04,1245.19,-0.00,1254.81,-0.00
4636.15,0.00,-0.00,4319.25,-1819.25
4825.67,0.00,-0.00,3371.65,-871.65
4254.50,0.00,-0.00,6227.52,-3727.52
5788.90,3944.49,-1444.49,0.00,-0.00
6397.61,6988.05,-4488.05,0.00,-0.00
5289.64,1448.20,-0.00,1051.80,-0.00
5125.85,629.23,-0.00,1870.77,-0.00
5598.33,2991.64,-491.64,0.00,-0.00
4910.28,0.00,-0.00,2948.62,-448.62
4819.69,0.00,-0.00,3401.53,-901.53
4788.66,0.00,-0.00,3556.72,-1056.72
4567.40,0.00,-0.00,4663.00,-2163.00
4983.05,0.00,-0.00,2584.75,-84.75
5602.01,3010.06,-510.06,0.00,-0.00
4676.27,0.00,-0.00,4118.64,-1618.64
5502.37,2511.85,-11.85,0.00,-0.00
4689.50,0.00,-0.00,4052.48,-1552.48
5504.23,2521.17,-21.17,0.00,-0.00
4680.71,0.00,-0.00,4096.45,-1596.45
4939.90,0.00,-0.00,2800.50,-300.50
5715.15,3575.76,-1075.76,0.00,-0.00
5266.47,1332.34,-0.00,1167.66,-0.00
4486.27,0.00,-0.00,5068.64,-2568.64
5462.59,2312.96,-0.00,187.04,-0.00
5172.95,864.74,-0.00,1635.26,-0.00
4560.07,0.00,-0.00,4699.66,-2199.66
5215.52,1077.62,-0.00,1422.38,-0.00
3911.95,0.00,-0.00,7940.27,-5440.27
5148.92,744.59,-0.00,1755.41,-0.00
5611.74,3058.71,-558.71,0.00,-0.00
4610.78,0.00,-0.00,4446.12,-1946.12
5037.38,186.92,-0.00,2313.08,-0.00
5743.41,3717.06,-1217.06,0.00,-0.00
4981.80,0.00,-0.00,2590.98,-90.98
4993.16,0.00,-0.00,2534.21,-34.21
5747.34,3736.70,-1236.70,0.00,-0.00
4952.72,0.00,-0.00,2736.41,-236.41
4886.17,0.00,-0.00,3069.16,-569.16
5154.22,771.08,-0.00,1728.92,-0.00
5162.75,813.75,-0.00,1686.25,-0.00
4872.01,0.00,-0.00,3139.96,-639.96
5034.59,172.94,-0.00,2327.06,-0.00
4864.61,0.00,-0.00,3176.96,-676.96
5496.16,2480.81,-0.00,19.19,-0.00
4820.08,0.00,-0.00,3399.62,-899.62
4533.13,0.00,-0.00,4834.33,-2334.33
4403.16,0.00,-0.00,5484.21,-2984.21
4501.35,0.00,-0.00,4993.27,-2493.27
4480.98,0.00,-0.00,5095.08,-2595.08
5426.99,2134.96,-0.00,365.04,-0.00
5344.83,1724.17,-0.00,775.83,-0.00
5202.21,1011.04,-0.00,1488.96,-0.00
4113.61,0.00,-0.00,6931.97,-4431.97
5138.21,691.06,-0.00,1808.94,-0.00
4962.03,0.00,-0.00,2689.83,-189.83
4998.77,0.00,-0.00,2506.16,-6.16
4138.26,0.00,-0.00,6808.71,-4308.71
5059.25,296.26,-0.00,2203.74,-0.00
4667.64,0.00,-0.00,4161.81,-1661.81
5518.41,2592.07,-92.07,0.00,-0.00
5569.75,2848.75,-348.75,0.00,-0.00
5956.18,4780.91,-2280.91,0.00,-0.00
5073.61,368.05,-0.00,2131.95,-0.00
5372.03,1860.13,-0.00,639.87,-0.00
4718.66,0.00,-0.00,3906.72,-1406.72
5025.21,126.03,-0.00,2373.97,-0.00
5427.60,2137.99,-0.00,362.01,-0.00
5922.33,4611.65,-2111.65,0.00,-0.00
6006.75,5033.75,-2533.75,0.00,-0.00
5342.61,1713.03,-0.00,786.97,-0.00
4975.52,0.00,-0.00,2622.39,-122.39
5162.46,812.31,-0.00,1687.69,-0.00
5302.77,1513.87,-0.00,986.13,-0.00
5120.71,603.55,-0.00,1896.45,-0.00
5417.61,2088.03,-0.00,411.97,-0.00
5014.62,73.09,-0.00,2426.91,-0.00
5011.26,56.31,-0.00,2443.69,-0.00
5077.79,388.93,-0.00,2111.07,-0.00
5476.42,2382.12,-0.00,117.88,-0.00
5111.11,555.55,-0.00,1944.45,-0.00
5034.48,172.41,-0.00,2327.59,-0.00
4942.70,0.00,-0.00,2786.52,-286.52
4464.25,0.00,-0.00,5178.75,-2678.75
4592.23,0.00,-0.00,4538.84,-2038.84
5381.76,1908.78,-0.00,591.22,-0.00
4919.65,0.00,-0.00,2901.73,-401.73
5040.99,204.93,-0.00,2295.07,-0.00
5112.17,560.86,-0.00,1939.14,-0.00
5515.04,2575.20,-75.20,0.00,-0.00
4904.55,0.00,-0.00,2977.23,-477.23
5430.64,2153.21,-0.00,346.79,-0.00
5165.13,825.64,-0.00,1674.36,-0.00
5651.00,3255.00,-755.00,0.00,-0.00
5441.58,2207.89,-0.00,292.11,-0.00
4713.48,0.00,-0.00,3932.60,-1432.60
5483.61,2418.07,-0.00,81.93,-0.00
5257.45,1287.24,-0.00,1212.76,-0.00
6308.27,6541.37,-4041.37,0.00,-0.00
4720.37,0.00,-0.00,3898.16,-1398.16
5389.74,1948.71,-0.00,551.29,-0.00
5341.85,1709.25,-0.00,790.75,-0.00
5294.04,1470.21,-0.00,1029.79,-0.00
5084.38,421.89,-0.00,2078.11,-0.00
4829.40,0.00,-0.00,3352.98,-852.98
5101.90,509.48,-0.00,1990.52,-0.00
4993.00,0.00,-0.00,2535.00,-35.00
4593.84,0.00,-0.00,4530.78,-2030.78
4365.46,0.00,-0.00,5672.69,-3172.69
4846.90,0.00,-0.00,3265.50,-765.50
4747.77,0.00,-0.00,3761.13,-1261.13
4690.60,0.00,-0.00,4047.00,-1547.00
4754.44,0.00,-0.00,3727.80,-1227.80
5497.61,2488.07,-0.00,11.93,-0.00
5155.87,779.33,-0.00,1720.67,-0.00
5466.57,2332.84,-0.00,167.16,-0.00
5526.32,2631.60,-131.60,0.00,-0.00
4759.88,0.00,-0.00,3700.60,-1200.60
5131.62,658.10,-0.00,1841.90,-0.00
5017.79,88.96,-0.00,2411.04,-0.00
4953.32,0.00,-0.00,2733.38,-233.38
4913.21,0.00,-0.00,2933.94,-433.94
5018.51,92.53,-0.00,2407.47,-0.00
4728.91,0.00,-0.00,3855.43,-1355.43
5038.51,192.53,-0.00,2307.47,-0.00
4442.39,0.00,-0.00,5288.07,-2788.07
5355.79,1778.94,-0.00,721.06,-0.00
5298.16,1490.78,-0.00,1009.22,-0.00
6258.47,6292.36,-3792.36,0.00,-0.00
4716.23,0.00,-0.00,3918.84,-1418.84
4757.01,0.00,-0.00,3714.97,-1214.97
5846.57,4232.85,-1732.85,0.00,-0.00
4509.12,0.00,-0.00,4954.39,-2454.39
5026.23,131.14,-0.00,2368.86,-0.00
4524.29,0.00,-0.00,4878.54,-2378.54
4540.49,0.00,-0.00,4797.54,-2297.54
4335.48,0.00,-0.00,5822.59,-3322.59
5541.46,2707.28,-207.28,0.00,-0.00
5286.17,1430.83,-0.00,1069.17,-0.00
4645.36,0.00,-0.00,4273.19,-1773.19
4610.45,0.00,-0.00,4447.76,-1947.76
5389.60,1948.01,-0.00,551.99,-0.00
5202.54,1012.69,-0.00,1487.31,-0.00
4775.72,0.00,-0.00,3621.39,-1121.39
4559.87,0.00,-0.00,4700.66,-2200.66
4201.30,0.00,-0.00,6493.52,-3993.52
4502.58,0.00,-0.00,4987.08,-2487.08
5154.93,774.67,-0.00,1725.33,-0.00
4546.68,0.00,-0.00,4766.60,-2266.60
4544.07,0.00,-0.00,4779.64,-2279.64
4793.39,0.00,-0.00,3533.03,-1033.03
4660.69,0.00,-0.00,4196.57,-1696.57
4552.80,0.00,-0.00,4736.01,-2236.01
4749.39,0.00,-0.00,3753.07,-1253.07
5281.01,1405.03,-0.00,1094.97,-0.00
5180.53,902.66,-0.00,1597.34,-0.00
4827.68,0.00,-0.00,3361.58,-861.58
4838.90,0.00,-0.00,3305.49,-805.49
5383.52,1917.62,-0.00,582.38,-0.00
